F. Emision,ID Item,Barcode,C. Custom,Modelo,Descripción,Talla,Color,Cant. Equi.,F. Fin,U.Medida,Cant. Fis.,F. Ing.,Cant. Ing.,F. Sal.,Cant. Sal.,Stock Actual,Stock Equi.,P. Unitario,P. Total,F. Import,Marca
25/10/2023,872,602070010040083,,J0028,FRAGANCIA 10 ML TÉ VERBENA,10 ML,TÉ VERBENA,,08/11/2024,UNI,0,23/09/2024,6,08/11/2024,5,1,,39.9,39.9,,JARDIN DEL ZEN
25/10/2023,879,602070010050083,,J0028,FRAGANCIA 20 ML TÉ VERBENA,20 ML,TÉ VERBENA,,23/09/2024,UNI,0,23/09/2024,7,13/09/2024,5,2,,49.9,99.8,,JARDIN DEL ZEN
16/10/2023,880,602070010070083,,J0028,FRAGANCIA 30 ML TÉ VERBENA,30 ML,TÉ VERBENA,,23/09/2024,UNI,4,23/09/2024,6,30/08/2024,8,2,,65,130,16/10/2023,JARDIN DEL ZEN
01/10/2023,435,602070010040067,,J0028,FRAGANCIA 10 ML TE VERDE,10 ML,TE VERDE,,30/09/2024,UNI,2,30/09/2024,8,22/09/2024,7,3,,39.9,119.7,16/10/2023,JARDIN DEL ZEN
01/10/2023,465,602070010050067,,J0028,FRAGANCIA 20 ML TE VERDE,20 ML,TE VERDE,,03/11/2024,UNI,3,14/10/2024,14,03/11/2024,16,1,,49.9,49.9,16/10/2023,JARDIN DEL ZEN
16/10/2023,495,602070010070067,,J0028,FRAGANCIA 30 ML TE VERDE,30 ML,TE VERDE,,16/09/2024,UNI,4,16/09/2024,4,05/09/2024,5,3,,65,195,16/10/2023,JARDIN DEL ZEN
11/10/2023,496,602070010070073,,J0028,FRAGANCIA 30 ML TRANQ.,30 ML,TRANQ.,,18/11/2024,UNI,6,18/11/2024,130,10/11/2024,129,7,,65,455,16/10/2023,JARDIN DEL ZEN
01/10/2023,437,602070010040078,,J0028,FRAGANCIA 10 ML VAINILLA,10 ML,VAINILLA,,02/11/2024,UNI,2,23/09/2024,4,02/11/2024,6,0,,39.9,0,16/10/2023,JARDIN DEL ZEN
01/10/2023,467,602070010050078,,J0028,FRAGANCIA 20 ML VAINILLA,20 ML,VAINILLA,,07/10/2024,UNI,2,07/10/2024,5,16/09/2024,5,2,,49.9,99.8,16/10/2023,JARDIN DEL ZEN
16/10/2023,497,602070010070078,,J0028,FRAGANCIA 30 ML VAINILLA,30 ML,VAINILLA,,27/10/2024,UNI,1,23/09/2024,5,27/10/2024,4,2,,65,130,16/10/2023,JARDIN DEL ZEN
14/10/2023,820,602070020040000,,J0029,FRAGANCIA DE REGALO 10 ML,10 ML,.,,27/10/2023,UNI,2,,0,27/10/2023,2,0,,1,0,16/10/2023,JARDIN DEL ZEN
16/10/2023,536,602080010380003,,J0049,INCIENSO AMOR,.,AMOR,,11/09/2024,UNI,7,11/09/2024,21,15/08/2024,16,12,,29.9,358.8,16/10/2023,JARDIN DEL ZEN
01/10/2023,537,602080010380005,,J0049,INCIENSO ARMONÍA,.,ARMONÍA,,28/10/2024,UNI,4,28/10/2024,52,19/10/2024,49,7,,29.9,209.3,16/10/2023,JARDIN DEL ZEN
09/10/2023,538,602080010380024,,J0049,INCIENSO ENERGÍA,.,ENERGÍA,,15/11/2024,UNI,4,28/10/2024,56,15/11/2024,55,5,,29.9,149.5,16/10/2023,JARDIN DEL ZEN
01/10/2023,539,602080010380028,,J0049,INCIENSO FELICIDAD,.,FELICIDAD,,15/11/2024,UNI,7,09/08/2024,26,15/11/2024,33,0,,29.9,0,16/10/2023,JARDIN DEL ZEN
01/10/2023,540,602080010380065,,J0049,INCIENSO SERENIDAD,.,SERENIDAD,,11/11/2024,UNI,4,09/08/2024,24,11/11/2024,24,4,,29.9,119.6,16/10/2023,JARDIN DEL ZEN
04/10/2023,541,602080010380073,,J0049,INCIENSO TRANQ.,.,TRANQ.,,15/11/2024,UNI,4,07/10/2024,51,15/11/2024,56,-1,,29.9,-29.9,16/10/2023,JARDIN DEL ZEN
25/10/2023,520,602040010300004,,J0050,CONO POTPOURRI 100 GR ANTI STRESS,100 GR,ANTI STRESS,,11/11/2024,UNI,0,11/11/2024,5,29/08/2024,4,1,,48.5,48.5,,JARDIN DEL ZEN
16/10/2023,623,602040010300080,,J0050,CONO POTPOURRI 100 GR AROMAS DEL BOSQUE,100 GR,AROMAS DEL BOSQUE,,11/11/2024,UNI,1,11/11/2024,5,13/09/2024,4,2,,48.5,97,16/10/2023,JARDIN DEL ZEN
16/10/2023,521,602040010300025,,J0050,CONO POTPOURRI 100 GR ENERGIZANTE,100 GR,ENERGIZANTE,,11/11/2024,UNI,1,11/09/2024,4,11/11/2024,5,0,,48.5,0,16/10/2023,JARDIN DEL ZEN
16/10/2023,522,602040010300059,,J0050,CONO POTPOURRI 100 GR REFRESCANTE,100 GR,REFRESCANTE,,29/08/2024,UNI,1,30/05/2024,2,29/08/2024,3,0,,48.5,0,16/10/2023,JARDIN DEL ZEN
25/10/2023,523,602040010300060,,J0050,CONO POTPOURRI 100 GR RELAJANTE,100 GR,RELAJANTE,,29/08/2024,UNI,0,30/05/2024,5,29/08/2024,5,0,,48.5,0,,JARDIN DEL ZEN
16/10/2023,524,602040010300078,,J0050,CONO POTPOURRI 100 GR VAINILLA,100 GR,VAINILLA,,11/11/2024,UNI,1,11/11/2024,4,12/09/2024,4,1,,48.5,48.5,16/10/2023,JARDIN DEL ZEN
04/10/2023,382,602020020210003,,J0058,SPRAY AROMATIZADOR 550 ML AMOR,550 ML,AMOR,,11/09/2024,UNI,2,11/09/2024,68,05/09/2024,70,0,,65,0,16/10/2023,JARDIN DEL ZEN
25/10/2023,383,602020020210005,,J0058,SPRAY AROMATIZADOR 550 ML ARMONÍA,550 ML,ARMONÍA,,18/11/2024,UNI,0,18/11/2024,152,14/11/2024,134,18,,65,1170,,JARDIN DEL ZEN
16/10/2023,384,602020020210020,,J0058,SPRAY AROMATIZADOR 550 ML COCO,550 ML,COCO,,15/11/2024,UNI,3,23/09/2024,14,15/11/2024,13,4,,65,260,16/10/2023,JARDIN DEL ZEN
01/10/2023,385,602020020210024,,J0058,SPRAY AROMATIZADOR 550 ML ENERGÍA,550 ML,ENERGÍA,,18/11/2024,UNI,11,18/11/2024,166,17/11/2024,166,11,,65,715,16/10/2023,JARDIN DEL ZEN
14/12/2023,654,602020020210026,,J0058,SPRAY AROMATIZADOR 550 ML EUCALIPTO,550 ML,EUCALIPTO,,24/05/2024,UNI,0,24/05/2024,2,24/05/2024,2,0,,65,0,,JARDIN DEL ZEN
01/10/2023,386,602020020210028,,J0058,SPRAY AROMATIZADOR 550 ML FELICIDAD,550 ML,FELICIDAD,,18/11/2024,UNI,1,18/11/2024,284,17/11/2024,270,15,,65,975,16/10/2023,JARDIN DEL ZEN
16/10/2023,400,602020020070031,,J0058,SPRAY AROMATIZADOR 30 ML HIERBA LUISA,30 ML,HIERBA LUISA,,18/11/2024,UNI,2,18/11/2024,22,14/11/2024,16,8,,22.9,183.2,16/10/2023,JARDIN DEL ZEN
01/10/2023,387,602020020210031,,J0058,SPRAY AROMATIZADOR 550 ML HIERBA LUISA,550 ML,HIERBA LUISA,,09/11/2024,UNI,8,24/06/2024,44,09/11/2024,41,11,,65,715,16/10/2023,JARDIN DEL ZEN
01/10/2023,401,602020020070035,,J0058,SPRAY AROMATIZADOR 30 ML LAVANDA,30 ML,LAVANDA,,18/11/2024,UNI,5,18/11/2024,12,10/11/2024,11,6,,22.9,137.4,16/10/2023,JARDIN DEL ZEN
01/10/2023,388,602020020210035,,J0058,SPRAY AROMATIZADOR 550 ML LAVANDA,550 ML,LAVANDA,,13/11/2024,UNI,5,23/09/2024,31,13/11/2024,30,6,,65,390,16/10/2023,JARDIN DEL ZEN
01/10/2023,402,602020020070043,,J0058,SPRAY AROMATIZADOR 30 ML MANZANA CANELA,30 ML,MANZANA CANELA,,18/11/2024,UNI,4,18/11/2024,17,17/11/2024,10,11,,22.9,251.9,16/10/2023,JARDIN DEL ZEN
01/10/2023,389,602020020210043,,J0058,SPRAY AROMATIZADOR 550 ML MANZANA CANELA,550 ML,MANZANA CANELA,,17/11/2024,UNI,5,14/08/2024,4,17/11/2024,7,2,,65,130,16/10/2023,JARDIN DEL ZEN
03/11/2024,1006,602020020070056,,J0058,SPRAY AROMATIZADOR 30 ML ORQUIDEA BLANCA,30 ML,ORQUIDEA BLANCA,,03/11/2024,UNI,0,,0,03/11/2024,0,0,,22.9,0,,JARDIN DEL ZEN
02/10/2023,390,602020020210056,,J0058,SPRAY AROMATIZADOR 550 ML ORQUIDEA BLANCA,550 ML,ORQUIDEA BLANCA,,18/11/2024,UNI,7,18/11/2024,436,17/11/2024,426,17,,65,1105,16/10/2023,JARDIN DEL ZEN
01/10/2023,391,602020020210065,,J0058,SPRAY AROMATIZADOR 550 ML SERENIDAD,550 ML,SERENIDAD,,18/11/2024,UNI,0,18/11/2024,545,17/11/2024,521,24,,65,1560,,JARDIN DEL ZEN
03/10/2023,666,602020020210083,,J0058,SPRAY AROMATIZADOR 550 ML TÉ VERBENA,550 ML,TÉ VERBENA,,15/11/2024,UNI,5,14/10/2024,62,15/11/2024,63,4,,65,260,16/10/2023,JARDIN DEL ZEN
25/10/2023,405,602020020070067,,J0058,SPRAY AROMATIZADOR 30 ML TE VERDE,30 ML,TE VERDE,,18/11/2024,UNI,0,18/11/2024,34,17/11/2024,28,6,,22.9,137.4,,JARDIN DEL ZEN
07/10/2023,392,602020020210067,,J0058,SPRAY AROMATIZADOR 550 ML TE VERDE,550 ML,TE VERDE,,01/10/2024,UNI,7,16/09/2024,98,01/10/2024,100,5,,65,325,16/10/2023,JARDIN DEL ZEN
01/10/2023,393,602020020210073,,J0058,SPRAY AROMATIZADOR 550 ML TRANQ.,550 ML,TRANQ.,,18/11/2024,UNI,2,18/11/2024,971,18/11/2024,960,13,,65,845,16/10/2023,JARDIN DEL ZEN
01/10/2023,407,602020020070078,,J0058,SPRAY AROMATIZADOR 30 ML VAINILLA,30 ML,VAINILLA,,18/11/2024,UNI,2,18/11/2024,20,11/11/2024,12,10,,22.9,229,16/10/2023,JARDIN DEL ZEN
01/10/2023,394,602020020210078,,J0058,SPRAY AROMATIZADOR 550 ML VAINILLA,550 ML,VAINILLA,,12/10/2024,UNI,1,07/10/2024,26,12/10/2024,23,4,,65,260,16/10/2023,JARDIN DEL ZEN
16/10/2023,616,602060010000000,,J0063,FAROLA,.,.,,30/05/2024,UNI,3,30/05/2024,3,25/05/2024,4,2,,105.9,211.8,16/10/2023,JARDIN DEL ZEN
16/10/2023,735,602060020000010,,J0064,VELA BOTÁNICA BRISAS DEL MAR,.,BRISAS DEL MAR,,02/09/2024,UNI,2,17/06/2024,8,02/09/2024,8,2,,59.9,119.8,16/10/2023,JARDIN DEL ZEN
10/10/2023,617,602060020000013,,J0064,VELA BOTÁNICA CANELA,.,CANELA,,18/11/2024,UNI,1,18/11/2024,26,10/11/2024,25,2,,59.9,119.8,16/10/2023,JARDIN DEL ZEN
10/10/2023,618,602060020000017,,J0064,VELA BOTÁNICA CHOCOLATE,.,CHOCOLATE,,18/11/2024,UNI,1,18/11/2024,59,16/11/2024,60,0,,59.9,0,16/10/2023,JARDIN DEL ZEN
04/10/2023,619,602060020000026,,J0064,VELA BOTÁNICA EUCALIPTO,.,EUCALIPTO,,07/10/2024,UNI,0,11/09/2024,8,07/10/2024,8,0,,59.9,0,,JARDIN DEL ZEN
16/10/2023,620,602060020000055,,J0064,VELA BOTÁNICA NARANJA,.,NARANJA,,11/11/2024,UNI,2,11/09/2024,6,11/11/2024,8,0,,59.9,0,16/10/2023,JARDIN DEL ZEN
10/10/2023,621,602060020000062,,J0064,VELA BOTÁNICA ROSAS,.,ROSAS,,08/11/2024,UNI,2,08/11/2024,24,07/11/2024,24,2,,59.9,119.8,16/10/2023,JARDIN DEL ZEN
03/10/2023,602,605010010000000,,J0066,ALMOHADILLA DE CINTURA,.,.,,21/09/2024,UNI,4,11/09/2024,30,21/09/2024,31,3,,84.9,254.7,16/10/2023,JARDIN DEL ZEN
10/10/2023,603,605010020000000,,J0067,ALMOHADILLA DE CUELLO,.,.,,16/09/2024,UNI,4,16/09/2024,37,07/09/2024,37,4,,84.9,339.6,16/10/2023,JARDIN DEL ZEN
01/10/2023,604,605010030000000,,J0068,ALMOHADILLA DE ENSUEÑO,.,.,,18/11/2024,UNI,7,18/11/2024,6,15/11/2024,11,2,,52.9,105.8,16/10/2023,JARDIN DEL ZEN
01/10/2023,651,605020010040082,,J0069,ESENCIA 10 ML ADIOS ANSIEDAD,10 ML,ADIOS ANSIEDAD,,16/11/2024,UNI,9,30/09/2024,100,16/11/2024,106,3,,79.9,239.7,16/10/2023,JARDIN DEL ZEN
16/10/2023,525,605020010040011,,J0069,ESENCIA 10 ML BUENAS NOCHES,10 ML,BUENAS NOCHES,,16/11/2024,UNI,8,11/11/2024,74,16/11/2024,76,6,,79.9,479.4,16/10/2023,JARDIN DEL ZEN
01/10/2023,526,605020010040048,,J0069,ESENCIA 10 ML ME SIENTO SEXY,10 ML,ME SIENTO SEXY,,12/10/2024,UNI,5,23/08/2024,2,12/10/2024,5,2,,79.9,159.8,16/10/2023,JARDIN DEL ZEN
01/10/2023,527,605020010040052,,J0069,ESENCIA 10 ML MIGRA FREE,10 ML,MIGRA FREE,,17/11/2024,UNI,5,11/11/2024,47,17/11/2024,48,4,,79.9,319.6,16/10/2023,JARDIN DEL ZEN
01/10/2023,528,605020010040061,,J0069,ESENCIA 10 ML RESPIRO Y SUSPIRO,10 ML,RESPIRO Y SUSPIRO,,02/10/2024,UNI,8,11/09/2024,19,02/10/2024,22,5,,79.9,399.5,16/10/2023,JARDIN DEL ZEN
01/10/2023,529,605020010040066,,J0069,ESENCIA 10 ML STRESS FREE,10 ML,STRESS FREE,,15/11/2024,UNI,6,11/11/2024,128,15/11/2024,125,9,,79.9,719.1,16/10/2023,JARDIN DEL ZEN
16/10/2023,576,605030010000000,,J0071,KIT JARDIN DEL ZEN,.,.,,02/10/2024,UNI,2,11/09/2024,7,02/10/2024,9,0,,65,0,16/10/2023,JARDIN DEL ZEN
16/10/2023,228,601010010080002,,J0072,ACEITE NUTRITIVO 34 ML ALMENDRAS,34 ML,ALMENDRAS,,14/10/2024,UNI,2,14/10/2024,5,04/10/2024,4,3,,22.9,68.7,16/10/2023,JARDIN DEL ZEN
16/10/2023,229,601010010120002,,J0072,ACEITE NUTRITIVO 120 ML ALMENDRAS,120 ML,ALMENDRAS,,28/10/2024,UNI,7,28/10/2024,13,25/10/2024,17,3,,49.9,149.7,16/10/2023,JARDIN DEL ZEN
16/10/2023,230,601010010080020,,J0072,ACEITE NUTRITIVO 34 ML COCO,34 ML,COCO,,11/11/2024,UNI,2,10/05/2024,3,11/11/2024,4,1,,22.9,22.9,16/10/2023,JARDIN DEL ZEN
16/10/2023,233,601010010360020,,J0072,ACEITE NUTRITIVO 200 GR COCO,200 GR,COCO,,23/09/2024,UNI,2,23/09/2024,7,13/09/2024,7,2,,62,124,16/10/2023,JARDIN DEL ZEN
06/04/2024,998,601010010040068,,J0072,ACEITE NUTRITIVO 10 ML TIARE,10 ML,TIARE,,06/04/2024,UNI,0,,0,06/04/2024,0,0,,0,0,,JARDIN DEL ZEN
16/10/2023,962,601010010080068,,J0072,ACEITE NUTRITIVO 34 ML TIARE,34 ML,TIARE,,18/11/2024,UNI,4,18/11/2024,27,18/11/2024,25,6,,22.9,137.4,16/10/2023,JARDIN DEL ZEN
16/10/2023,235,601010010120068,,J0072,ACEITE NUTRITIVO 120 ML TIARE,120 ML,TIARE,,18/11/2024,UNI,9,18/11/2024,56,18/11/2024,57,8,,58.9,471.2,16/10/2023,JARDIN DEL ZEN
01/10/2023,236,601010010120069,,J0072,ACEITE NUTRITIVO 120 ML TIARE+JOJOBA,120 ML,TIARE+JOJOBA,,16/11/2024,UNI,8,04/11/2024,27,16/11/2024,32,3,,72.9,218.7,16/10/2023,JARDIN DEL ZEN
01/10/2023,252,601010050080003,,J0076,ACEITE PARA MASAJES 34 ML AMOR,34 ML,AMOR,,11/11/2024,UNI,3,11/11/2024,8,01/11/2024,9,2,,22.9,45.8,16/10/2023,JARDIN DEL ZEN
16/10/2023,258,601010050180003,,J0076,ACEITE PARA MASAJES 240 ML AMOR,240 ML,AMOR,,11/11/2024,UNI,2,11/11/2024,15,25/10/2024,15,2,,69.9,139.8,16/10/2023,JARDIN DEL ZEN
01/10/2023,253,601010050080005,,J0076,ACEITE PARA MASAJES 34 ML ARMONÍA,34 ML,ARMONÍA,,11/11/2024,UNI,4,11/11/2024,8,01/11/2024,10,2,,22.9,45.8,16/10/2023,JARDIN DEL ZEN
16/10/2023,259,601010050180005,,J0076,ACEITE PARA MASAJES 240 ML ARMONÍA,240 ML,ARMONÍA,,18/11/2024,UNI,3,24/06/2024,11,18/11/2024,14,0,,69.9,0,16/10/2023,JARDIN DEL ZEN
16/10/2023,254,601010050080024,,J0076,ACEITE PARA MASAJES 34 ML ENERGÍA,34 ML,ENERGÍA,,11/11/2024,UNI,3,11/11/2024,9,02/11/2024,10,2,,22.9,45.8,16/10/2023,JARDIN DEL ZEN
08/10/2023,260,601010050180024,,J0076,ACEITE PARA MASAJES 240 ML ENERGÍA,240 ML,ENERGÍA,,11/11/2024,UNI,2,11/11/2024,14,19/10/2024,14,2,,69.9,139.8,16/10/2023,JARDIN DEL ZEN
01/10/2023,255,601010050080028,,J0076,ACEITE PARA MASAJES 34 ML FELICIDAD,34 ML,FELICIDAD,,11/11/2024,UNI,2,11/11/2024,19,07/10/2024,19,2,,22.9,45.8,16/10/2023,JARDIN DEL ZEN
12/10/2023,261,601010050180028,,J0076,ACEITE PARA MASAJES 240 ML FELICIDAD,240 ML,FELICIDAD,,18/11/2024,UNI,2,18/11/2024,23,16/11/2024,23,2,,69.9,139.8,16/10/2023,JARDIN DEL ZEN
18/02/2024,247,601010050180031,,J0076,ACEITE PARA MASAJES 240 ML HIERBA LUISA,240 ML,HIERBA LUISA,,02/04/2024,UNI,0,02/04/2024,1,18/02/2024,1,0,,69.9,0,,JARDIN DEL ZEN
25/10/2023,256,601010050080065,,J0076,ACEITE PARA MASAJES 34 ML SERENIDAD,34 ML,SERENIDAD,,18/11/2024,UNI,0,11/11/2024,23,18/11/2024,21,2,,22.9,45.8,,JARDIN DEL ZEN
01/10/2023,262,601010050180065,,J0076,ACEITE PARA MASAJES 240 ML SERENIDAD,240 ML,SERENIDAD,,18/11/2024,UNI,1,18/11/2024,26,04/11/2024,24,3,,69.9,209.7,16/10/2023,JARDIN DEL ZEN
16/10/2023,257,601010050080073,,J0076,ACEITE PARA MASAJES 34 ML TRANQ.,34 ML,TRANQ.,,11/11/2024,UNI,2,11/11/2024,19,08/11/2024,18,3,,22.9,68.7,16/10/2023,JARDIN DEL ZEN
15/10/2023,263,601010050180073,,J0076,ACEITE PARA MASAJES 240 ML TRANQ.,240 ML,TRANQ.,,18/11/2024,UNI,0,18/11/2024,34,02/11/2024,31,3,,69.9,209.7,,JARDIN DEL ZEN
25/10/2023,276,601030010130003,,J0079,BURBUJAS DE BAÑO 173 ML AMOR,173 ML,AMOR,,25/10/2024,UNI,0,24/06/2024,12,25/10/2024,11,1,,29.9,29.9,,JARDIN DEL ZEN
16/10/2023,282,601030010200003,,J0079,BURBUJAS DE BAÑO 520 ML AMOR,520 ML,AMOR,,23/09/2024,UNI,1,23/09/2024,6,29/06/2024,6,1,,59.9,59.9,16/10/2023,JARDIN DEL ZEN
16/10/2023,277,601030010130005,,J0079,BURBUJAS DE BAÑO 173 ML ARMONÍA,173 ML,ARMONÍA,,06/09/2024,UNI,1,27/03/2024,7,06/09/2024,5,3,,29.9,89.7,16/10/2023,JARDIN DEL ZEN
01/10/2023,283,601030010200005,,J0079,BURBUJAS DE BAÑO 520 ML ARMONÍA,520 ML,ARMONÍA,,04/10/2024,UNI,1,24/05/2024,10,04/10/2024,10,1,,59.9,59.9,16/10/2023,JARDIN DEL ZEN
16/10/2023,278,601030010130024,,J0079,BURBUJAS DE BAÑO 173 ML ENERGÍA,173 ML,ENERGÍA,,20/09/2024,UNI,3,26/02/2024,3,20/09/2024,5,1,,29.9,29.9,16/10/2023,JARDIN DEL ZEN
16/10/2023,284,601030010200024,,J0079,BURBUJAS DE BAÑO 520 ML ENERGÍA,520 ML,ENERGÍA,,24/06/2024,UNI,2,24/06/2024,5,07/06/2024,4,3,,59.9,179.7,16/10/2023,JARDIN DEL ZEN
16/10/2023,279,601030010130028,,J0079,BURBUJAS DE BAÑO 173 ML FELICIDAD,173 ML,FELICIDAD,,23/09/2024,UNI,1,23/09/2024,10,12/09/2024,10,1,,29.9,29.9,16/10/2023,JARDIN DEL ZEN
03/10/2023,285,601030010200028,,J0079,BURBUJAS DE BAÑO 520 ML FELICIDAD,520 ML,FELICIDAD,,09/11/2024,UNI,1,11/09/2024,12,09/11/2024,13,0,,59.9,0,16/10/2023,JARDIN DEL ZEN
25/10/2023,280,601030010130065,,J0079,BURBUJAS DE BAÑO 173 ML SERENIDAD,173 ML,SERENIDAD,,21/10/2024,UNI,0,21/10/2024,15,07/10/2024,13,2,,29.9,59.8,,JARDIN DEL ZEN
16/10/2023,286,601030010200065,,J0079,BURBUJAS DE BAÑO 520 ML SERENIDAD,520 ML,SERENIDAD,,09/11/2024,UNI,1,21/10/2024,19,09/11/2024,20,0,,59.9,0,16/10/2023,JARDIN DEL ZEN
14/10/2023,281,601030010130073,,J0079,BURBUJAS DE BAÑO 173 ML TRANQ.,173 ML,TRANQ.,,17/10/2024,UNI,2,23/09/2024,12,17/10/2024,14,0,,29.9,0,16/10/2023,JARDIN DEL ZEN
16/10/2023,287,601030010200073,,J0079,BURBUJAS DE BAÑO 520 ML TRANQ.,520 ML,TRANQ.,,11/11/2024,UNI,1,24/06/2024,17,11/11/2024,18,0,,59.9,0,16/10/2023,JARDIN DEL ZEN
01/10/2023,264,601040010040003,,J0086,COLONIA 10 ML AMOR,10 ML,AMOR,,18/11/2024,UNI,3,18/11/2024,27,14/11/2024,26,4,,19,76,16/10/2023,JARDIN DEL ZEN
07/10/2023,270,601040010140003,,J0086,COLONIA 180 ML AMOR,180 ML,AMOR,,17/11/2024,UNI,11,14/10/2024,61,17/11/2024,67,5,,55,275,16/10/2023,JARDIN DEL ZEN
01/10/2023,265,601040010040005,,J0086,COLONIA 10 ML ARMONÍA,10 ML,ARMONÍA,,18/11/2024,UNI,4,18/11/2024,26,15/11/2024,24,6,,19,114,16/10/2023,JARDIN DEL ZEN
01/10/2023,271,601040010140005,,J0086,COLONIA 180 ML ARMONÍA,180 ML,ARMONÍA,,17/11/2024,UNI,8,07/10/2024,62,17/11/2024,64,6,,55,330,16/10/2023,JARDIN DEL ZEN
10/10/2023,266,601040010040024,,J0086,COLONIA 10 ML ENERGÍA,10 ML,ENERGÍA,,18/11/2024,UNI,8,18/11/2024,15,17/11/2024,20,3,,19,57,16/10/2023,JARDIN DEL ZEN
15/10/2023,272,601040010140024,,J0086,COLONIA 180 ML ENERGÍA,180 ML,ENERGÍA,,11/11/2024,UNI,13,23/09/2024,42,11/11/2024,49,6,,55,330,16/10/2023,JARDIN DEL ZEN
16/10/2023,267,601040010040028,,J0086,COLONIA 10 ML FELICIDAD,10 ML,FELICIDAD,,18/11/2024,UNI,1,18/11/2024,52,18/11/2024,49,4,,19,76,16/10/2023,JARDIN DEL ZEN
01/10/2023,273,601040010140028,,J0086,COLONIA 180 ML FELICIDAD,180 ML,FELICIDAD,,18/11/2024,UNI,4,18/11/2024,203,14/11/2024,197,10,,55,550,16/10/2023,JARDIN DEL ZEN
08/10/2023,268,601040010040065,,J0086,COLONIA 10 ML SERENIDAD,10 ML,SERENIDAD,,18/11/2024,UNI,4,18/11/2024,51,16/11/2024,51,4,,19,76,16/10/2023,JARDIN DEL ZEN
01/10/2023,274,601040010140065,,J0086,COLONIA 180 ML SERENIDAD,180 ML,SERENIDAD,,16/11/2024,UNI,7,28/10/2024,184,16/11/2024,176,15,,55,825,16/10/2023,JARDIN DEL ZEN
16/10/2023,269,601040010040073,,J0086,COLONIA 10 ML TRANQ.,10 ML,TRANQ.,,18/11/2024,UNI,1,18/11/2024,84,17/11/2024,83,2,,19,38,16/10/2023,JARDIN DEL ZEN
05/10/2023,275,601040010140073,,J0086,COLONIA 180 ML TRANQ.,180 ML,TRANQ.,,18/11/2024,UNI,11,18/11/2024,524,18/11/2024,522,13,,55,715,16/10/2023,JARDIN DEL ZEN
16/10/2023,311,601020020070003,,J0102,CREMA HUMECTANTE 30 ML AMOR,30 ML,AMOR,,05/11/2024,UNI,4,07/10/2024,8,05/11/2024,9,3,,22.9,68.7,16/10/2023,JARDIN DEL ZEN
01/10/2023,317,601020020160003,,J0102,CREMA HUMECTANTE 190 GR AMOR,190 GR,AMOR,,11/09/2024,UNI,4,11/09/2024,9,11/09/2024,8,5,,99.9,499.5,16/10/2023,JARDIN DEL ZEN
16/10/2023,312,601020020070005,,J0102,CREMA HUMECTANTE 30 ML ARMONÍA,30 ML,ARMONÍA,,09/11/2024,UNI,2,07/10/2024,14,09/11/2024,15,1,,22.9,22.9,16/10/2023,JARDIN DEL ZEN
01/10/2023,318,601020020160005,,J0102,CREMA HUMECTANTE 190 GR ARMONÍA,190 GR,ARMONÍA,,09/11/2024,UNI,7,28/10/2024,23,09/11/2024,24,6,,99.9,599.4,16/10/2023,JARDIN DEL ZEN
16/10/2023,313,601020020070024,,J0102,CREMA HUMECTANTE 30 ML ENERGÍA,30 ML,ENERGÍA,,11/11/2024,UNI,0,07/10/2024,28,11/11/2024,26,2,,22.9,45.8,,JARDIN DEL ZEN
01/10/2023,319,601020020160024,,J0102,CREMA HUMECTANTE 190 GR ENERGÍA,190 GR,ENERGÍA,,18/11/2024,UNI,3,18/11/2024,25,17/11/2024,22,6,,99.9,599.4,16/10/2023,JARDIN DEL ZEN
15/10/2023,314,601020020070028,,J0102,CREMA HUMECTANTE 30 ML FELICIDAD,30 ML,FELICIDAD,,18/11/2024,UNI,2,18/11/2024,60,17/11/2024,58,4,,22.9,91.6,16/10/2023,JARDIN DEL ZEN
01/10/2023,320,601020020160028,,J0102,CREMA HUMECTANTE 190 GR FELICIDAD,190 GR,FELICIDAD,,18/11/2024,UNI,6,18/11/2024,77,03/11/2024,74,9,,99.9,899.1,16/10/2023,JARDIN DEL ZEN
02/10/2023,315,601020020070065,,J0102,CREMA HUMECTANTE 30 ML SERENIDAD,30 ML,SERENIDAD,,11/11/2024,UNI,3,11/11/2024,25,13/10/2024,22,6,,22.9,137.4,16/10/2023,JARDIN DEL ZEN
01/10/2023,321,601020020160065,,J0102,CREMA HUMECTANTE 190 GR SERENIDAD,190 GR,SERENIDAD,,16/11/2024,UNI,5,28/10/2024,35,16/11/2024,33,7,,99.9,699.3,16/10/2023,JARDIN DEL ZEN
03/10/2023,316,601020020070073,,J0102,CREMA HUMECTANTE 30 ML TRANQ.,30 ML,TRANQ.,,16/11/2024,UNI,3,11/11/2024,50,16/11/2024,49,4,,22.9,91.6,16/10/2023,JARDIN DEL ZEN
12/10/2023,322,601020020160073,,J0102,CREMA HUMECTANTE 190 GR TRANQ.,190 GR,TRANQ.,,18/11/2024,UNI,4,18/11/2024,74,16/11/2024,72,6,,99.9,599.4,16/10/2023,JARDIN DEL ZEN
16/10/2023,855,601020080500081,,J0108,REPELENTE 60 ML -,60 ML,-,,11/11/2024,UNI,1,15/04/2024,7,11/11/2024,8,0,,49.9,0,16/10/2023,JARDIN DEL ZEN
